    0.4280   -0.0554   -7.7596    4.6689    1.3446    7.9574    4.2229  -32.5650   -8.8493
    0.4320    3.2446   -5.0596    6.4689    1.0446    9.2574   34.2230  -34.5650  -38.8490
    0.4360    2.8446   -6.8596    5.1689    1.1446    8.1574   50.2230  -36.5650  -28.8490
    0.4400    7.9446   -4.8596    6.0689    0.2446    7.5574   60.2230  -52.5650  -56.8490
    0.4440    7.2446   -6.8596    2.2689   -2.3554    4.4574   36.2230  -70.5650  -58.8490
    0.4480   10.5450   -3.1596    4.9689   -0.9554    6.0574   50.2230  -72.5650  -66.8490
    0.4520   10.9450   -1.9596    6.7689    0.9446    6.4574   54.2230  -72.5650  -82.8490
    0.4560   10.0450   -3.3596    6.1689   -0.8554    5.9574   52.2230  -68.5650  -76.8490
    0.4600    9.4446   -3.5596    6.5689   -3.1554    4.9574   38.2230  -98.5650  -96.8490
    0.4640    8.8446   -4.8596    5.7689   -5.5554    6.2574   72.2230  -44.5650  -36.8490
    0.4680   11.0450   -3.1596    4.6689   -4.2554    4.1574   20.2230  -88.5650 -102.8500
    0.4720    9.6446   -3.4596    3.6689   -1.9554    5.1574   36.2230  -74.5650  -96.8490
    0.4760   11.4450   -1.8596    3.9689   -1.2554    6.3574   28.2230  -62.5650  -80.8490
    0.4800   10.8450   -2.1596    6.5689   -0.6554    8.1574   32.2230  -54.5650  -72.8490
    0.4840    7.9446   -3.3596    6.4689   -3.5554    8.2574   18.2230  -56.5650  -62.8490
    0.4880    7.4446   -3.7596    6.3689   -3.6554    8.2574   26.2230  -64.5650  -70.8490
    0.4920    5.7446   -1.5596    5.7689   -4.0554    6.7574   32.2230  -48.5650  -48.8490
    0.4960    8.4446   -0.4596    5.8689   -4.6554    5.6574   16.2230  -56.5650  -56.8490
    0.5000    9.3446   -1.5596    5.9689   -3.8554    7.1574   40.2230  -16.5650  -38.8490
    0.5040    9.2446   -3.5596    5.5689   -1.4554    5.2574   10.2230  -46.5650  -70.8490
    0.5080    4.7446   -3.6596    4.1689   -1.0554    4.5574   16.2230  -30.5650  -44.8490
    0.5120    1.9446   -2.3596    2.8689   -2.9554    4.7574   16.2230  -28.5650  -28.8490
    0.5160    1.0446   -3.4596    3.3689   -2.7554    4.7574   12.2230  -38.5650  -32.8490
    0.5200    1.0446   -4.5596    2.3689   -0.6554    2.4574   18.2230  -34.5650  -40.8490
    0.5240    0.9446   -2.2596    0.0689   -2.5554    1.6574   14.2230  -26.5650  -28.8490
    0.5280    1.9446   -0.5596    3.3689   -1.4554    3.6574    6.2229  -26.5650  -24.8490
    0.5320    0.6446   -1.8596    4.8689   -0.9554    5.1574   -1.7771  -18.5650  -24.8490
    0.5360    0.6446   -3.5596    6.0689   -0.5554    5.4574    0.2229  -14.5650  -18.8490
    0.5400   -0.4554   -4.4596    3.0689    1.0446    3.6574  -11.7770  -40.5650  -34.8490
    0.5440   -0.0554   -1.7596    0.2689    0.2446    3.1574    8.2229  -12.5650  -10.8490
    0.5480    2.4446    2.3404   -0.1311    0.9446    0.3574  -15.7770  -34.5650  -42.8490
    0.5520    1.3446    2.3404   -0.9311    0.4446   -0.3426   -5.7771  -22.5650  -30.8490
    0.5560    1.3446    1.2404   -0.6311    1.9446   -1.4426    6.2229  -14.5650  -22.8490
    0.5600    0.1446   -0.8596   -1.4311    3.2446   -0.9426    8.2229   -6.5650  -16.8490
    0.5640    0.0446   -2.0596    0.2689   -0.3554   -0.0426    2.2229  -14.5650  -24.8490
    0.5680   -1.9554   -0.5596   -0.0311   -2.5554   -0.9426  -21.7770  -30.5650  -16.8490
    0.5720   -1.9554    0.2404    1.5689   -1.4554   -0.4426  -11.7770  -12.5650   13.1510
    0.5760   -1.7554    0.3404    2.6689    0.5446    0.8574    4.2229   -0.5650   11.1510
    0.5800   -0.3554    1.2404    4.6689   -1.9554    0.2574   -3.7771  -10.5650  -16.8490
    0.5840    0.0446   -0.4596    3.2689   -3.6554   -0.3426   -7.7771  -14.5650   -6.8493
    0.5880    1.8446    0.3404    0.5689   -2.5554   -0.2426  -11.7770  -20.5650  -14.8490
    0.5920    0.4446   -1.7596    0.7689   -0.8554    1.8574   14.2230   -4.5650  -18.8490
    0.5960    0.1446   -0.0596   -0.3311   -0.8554    0.3574   -7.7771  -26.5650  -40.8490
    0.6000   -1.8554   -1.0596   -0.9311   -1.1554   -0.2426    0.2229  -24.5650  -38.8490
    0.6040   -1.9554   -1.7596   -1.5311   -1.3554   -0.2426    2.2229    1.4350  -12.8490
    0.6080    0.3446    0.7404   -0.7311   -0.4554   -0.2426   -7.7771  -20.5650  -24.8490
    0.6120   -0.8554    1.8404   -0.8311   -1.3554   -1.3426  -21.7770  -32.5650  -30.8490
    0.6160   -2.4554   -0.2596   -1.2311   -0.8554   -1.4426   -9.7771  -20.5650  -24.8490
    0.6200   -0.4554    0.1404    2.0689   -1.6554   -0.9426    0.2229   -2.5650   -4.8493
    0.6240    2.0446   -0.9596    1.5689    0.3446    0.4574   18.2230    9.4350  -10.8490
    0.6280    2.2446   -0.8596    1.4689   -0.9554    0.6574   -7.7771   -8.5650  -16.8490
    0.6320    0.5446   -1.0596    0.4689   -3.0554    0.9574  -17.7770  -22.5650  -22.8490
    0.6360    0.2446   -1.7596    1.2689   -2.0554    1.6574    0.2229   -8.5650  -24.8490
    0.6400   -0.7554   -2.5596   -0.3311   -0.4554    0.2574   -1.7771  -14.5650  -18.8490
    0.6440   -1.7554   -1.9596   -0.7311   -0.2554    0.3574   10.2230   -8.5650    3.1507
    0.6480    1.2446    0.0404   -0.6311   -1.6554   -2.0426   -7.7771  -30.5650  -14.8490
    0.6520    0.7446    0.0404   -0.1311   -1.4554   -1.6426   12.2230   -4.5650    3.1507
    0.6560    0.2446   -1.4596    1.7689    0.2446   -2.2426   -1.7771  -22.5650  -10.8490
    0.6600   -0.7554   -0.7596    1.7689    0.6446    0.0574    8.2229   -4.5650   -6.8493
    0.6640   -2.0554   -0.4596    1.2689    1.2446    0.0574   -9.7771  -12.5650  -14.8490
    0.6680   -1.0554   -0.1596    0.9689    3.0446    1.3574    6.2229    1.4350    9.1507
    0.6720   -4.0554    1.4404   -0.0311    3.4446    2.3574    8.2229    9.4350   19.1510
    0.6760   -4.4554    1.5404   -1.6311    3.7446    1.8574   -5.7771   13.4350   15.1510
    0.6800   -4.4554    0.7404   -3.2311    2.3446    0.9574   14.2230   25.4350   27.1510
    0.6840   -2.4554    3.5404   -2.1311    1.1446   -1.1426   34.2230   43.4350   31.1510
    0.6880   -2.8554    5.5404   -4.5311    1.7446   -3.2426   32.2230   41.4350   35.1510
    0.6920   -1.5554    7.3404   -5.7311    0.8446   -5.5426    2.2229   29.4350   25.1510
    0.6960   -3.4554    7.6404   -6.9311    1.6446   -6.3426   16.2230   45.4350   33.1510
    0.7000   -5.2554    6.7404   -5.9311   -1.8554   -6.0426   10.2230   39.4350   51.1510
    0.7040   -3.7554    6.6404   -4.4311   -1.1554   -2.8426    8.2229   49.4350   49.1510
    0.7080   -2.5554    2.9404   -4.3311    0.2446   -2.7426  -11.7770   19.4350   41.1510
    0.7120   -2.2554    2.5404   -3.0311   -0.0554   -1.3426  -27.7770    9.4350   17.1510
    0.7160   -1.8554    0.9404   -2.4311   -0.1554   -0.8426  -37.7770  -10.5650   -0.8493
    0.7200   -1.3554   -0.7596   -0.9311    1.6446   -1.3426  -33.7770    1.4350   -8.8493
    0.7240   -0.9554   -0.4596   -0.4311    0.5446   -3.4426  -47.7770  -12.5650  -32.8490
    0.7280    0.0446    1.6404    1.2689    0.3446   -3.2426  -29.7770   -4.5650   -6.8493
    0.7320    0.1446    0.5404    0.5689    0.1446   -2.0426  -33.7770  -18.5650  -20.8490
    0.7360   -5.0554    1.0404    1.3689    0.2446   -0.3426  -17.7770  -12.5650   -4.8493
    0.7400   -6.0554   -3.2596    1.1689    0.0446   -0.2426  -27.7770  -36.5650  -36.8490
    0.7440   -6.4554   -4.8596    1.3689   -1.5554   -0.0426  -17.7770  -32.5650  -40.8490
    0.7480   -5.7554   -3.5596    4.3689   -1.8554    0.4574  -13.7770  -26.5650  -22.8490
    0.7520   -5.6554   -3.4596    5.3689   -0.8554    2.2574   -3.7771  -18.5650  -18.8490
    0.7560   -6.5554   -5.7596    5.0689    0.2446    3.2574   -3.7771  -28.5650  -40.8490
    0.7600   -5.6554   -4.7596    3.6689   -2.3554    2.0574  -13.7770  -40.5650  -52.8490
    0.7640   -1.7554   -3.1596    3.0689   -1.4554    1.2574   -9.7771  -38.5650  -48.8490
    0.7680   -2.4554   -1.7596    2.4689    1.0446    2.0574   -9.7771  -38.5650  -42.8490
    0.7720   -1.3554   -1.1596    4.8689    4.2446    4.5574    2.2229  -14.5650  -34.8490
    0.7760   -2.8554   -3.3596    4.0689   -0.1554    3.1574    2.2229  -16.5650  -14.8490
    0.7800   -0.7554    0.0404    2.8689   -2.0554    1.7574   -9.7771  -28.5650  -26.8490
    0.7840   -2.3554   -2.4596    2.8689   -3.5554    3.2574   -7.7771  -28.5650  -36.8490
    0.7880   -2.2554   -6.0596    2.8689   -1.4554    3.6574  -11.7770  -30.5650  -36.8490
    0.7920    0.0446   -4.1596    3.6689    1.4446    5.8574   -1.7771  -20.5650  -28.8490
    0.7960    1.9446   -0.0596    1.5689    4.1446    6.8574   -3.7771   -8.5650  -18.8490
    0.8000    6.5446    2.5404   -0.3311    6.5446    7.2574  -11.7770  -22.5650  -22.8490
    0.8040   12.8450    8.4404   -5.6311    6.3446    7.2574   -7.7771  -16.5650  -14.8490
    0.8080   15.4450   13.2400  -11.9310    4.1446    1.8574   -7.7771  -12.5650  -12.8490
    0.8120   10.8450   10.0400  -14.3310    0.6446   -5.4426  -27.7770  -28.5650  -24.8490
    0.8160   -6.1554   -5.4596   -5.1311   -2.2554   -8.7426  -11.7770  -14.5650  -30.8490
    0.8200  -19.7550  -17.4600    4.4689   -3.6554   -6.8426   -1.7771  -30.5650  -24.8490
    0.8240  -15.3550  -15.5600    9.5689   -0.6554    0.0574   30.2230  -42.5650  -22.8490
    0.8280   -7.2554  -13.4600    9.8689    1.4446    7.0574   64.2230  -32.5650   -2.8493
    0.8320   -6.5554  -14.9600    6.3689    3.0446    7.0574   46.2230  -52.5650   -6.8493
    0.8360   -7.1554  -13.1600    7.0689    7.1446    4.3574   54.2230   -2.5650   37.1510
    0.8400  -12.1550   -6.4596    0.1689    8.9446   -3.9426   14.2230  141.4400  189.1500
    0.8440  -17.6550    8.6404   -9.3311   12.6450  -17.4430  -97.7770  297.4400  345.1500
    0.8480  -26.0550   27.0400  -25.4310   12.4450  -38.4430 -267.7800  465.4300  483.1500
    0.8520  -36.4550   50.1400  -44.1310    6.5446  -59.3430 -453.7800  619.4300  625.1500
    0.8560  -42.7550   68.7400  -56.9310    2.2446  -74.9430 -633.7800  723.4300  717.1500
    0.8600  -46.4550   85.3400  -67.1310    0.3446  -89.4430 -707.7800  825.4300  751.1500
    0.8640  -43.9550  100.6400  -69.9310   -8.4554  -92.7430 -605.7800  769.4300  549.1500
    0.8680  -21.1550  101.1400  -54.4310  -22.3550  -75.9430 -393.7800  517.4300  201.1500
    0.8720    9.9446   88.9400  -32.3310  -35.3550  -49.5430 -157.7800  193.4400 -112.8500
    0.8760   29.4450   60.5400   -9.9311  -38.2550  -21.9430   20.2230  -80.5650 -318.8500
    0.8800   37.7450   29.5400    7.4689  -32.7550    0.7574  142.2200 -246.5600 -380.8500
    0.8840   32.3450    2.0404   14.9690  -20.6550   14.4570  184.2200 -276.5600 -322.8500
    0.8880   21.7450  -16.5600   18.2690   -7.6554   23.0570  188.2200 -238.5600 -240.8500
    0.8920   13.4450  -28.1600   19.9690    0.2446   26.1570  164.2200 -236.5600 -196.8500
    0.8960    9.1446  -33.0600   21.3690    4.5446   28.1570  160.2200 -220.5600 -154.8500
    0.9000    6.4446  -34.8600   20.0690    6.8446   27.1570  156.2200 -212.5600 -118.8500
    0.9040    6.3446  -33.0600   17.5690    4.8446   24.2570  124.2200 -232.5600 -142.8500
    0.9080    7.0446  -31.9600   16.6690    6.5446   22.5570  126.2200 -220.5600 -134.8500
    0.9120    6.2446  -29.1600   15.8690    8.6446   23.0570  124.2200 -196.5600 -136.8500
    0.9160    5.0446  -27.6600   15.3690    6.9446   23.0570  122.2200 -172.5600 -126.8500
    0.9200    5.2446  -26.6600   14.4690    6.2446   20.7570  106.2200 -182.5600 -126.8500
    0.9240    3.3446  -27.1600   12.3690    5.9446   19.4570  108.2200 -158.5600  -90.8490
    0.9280    4.4446  -22.8600   11.1690    4.4446   16.4570   88.2230 -162.5600 -100.8500
    0.9320    3.3446  -22.1600   11.8690    4.9446   16.2570  104.2200 -144.5600 -100.8500
    0.9360    3.9446  -21.8600    9.5689    3.8446   15.4570  112.2200 -106.5600  -60.8490
    0.9400    3.8446  -17.8600    7.2689    2.8446   12.7570   66.2230 -132.5600  -84.8490
    0.9440    3.1446  -17.5600    9.2689    3.1446   14.4570   84.2230  -98.5650  -56.8490
    0.9480    2.0446  -18.2600    7.4689    0.3446   11.1570   40.2230 -124.5600  -86.8490
    0.9520    1.0446  -15.1600    6.4689    2.9446   11.4570   68.2230  -94.5650  -70.8490
    0.9560    0.8446  -13.4600    5.0689    1.6446    9.9574   58.2230  -90.5650  -58.8490
    0.9600    1.3446  -11.7600    4.9689   -1.2554    9.2574   46.2230  -88.5650  -40.8490
    0.9640    2.3446  -10.5600    6.3689   -0.4554   10.0570   62.2230  -46.5650  -14.8490
    0.9680    4.3446  -10.0600    4.4689   -0.3554    8.6574   44.2230  -58.5650  -46.8490
    0.9720    4.2446   -6.6596    3.7689    0.9446    6.9574   44.2230  -58.5650  -40.8490
    0.9760    3.5446   -4.1596    3.3689   -0.5554    6.4574   40.2230  -56.5650  -40.8490
    0.9800    3.3446   -6.1596    2.3689    0.2446    6.8574   42.2230  -50.5650  -34.8490
    0.9840    2.9446   -6.4596    2.5689    2.8446    6.3574   44.2230  -32.5650  -32.8490
    0.9880    0.4446   -7.3596    1.6689    1.5446    4.1574   48.2230  -18.5650  -14.8490
    0.9920   -0.0554   -5.9596    1.2689    0.4446    2.0574   28.2230  -30.5650  -12.8490
    0.9960   -0.4554   -5.7596    2.1689    0.9446    2.9574   20.2230  -32.5650   -2.8493
    1.0000   -0.7554   -5.5596    3.5689    1.4446    3.0574   14.2230  -26.5650   -6.8493
    1.0040   -0.3554   -6.4596    2.8689    1.5446    3.6574   16.2230  -30.5650  -10.8490
    1.0080    1.5446   -5.0596    2.3689    1.0446    3.1574   20.2230  -10.5650  -14.8490
    1.0120    2.3446   -4.5596    1.4689    1.9446    2.0574   14.2230  -20.5650   -4.8493
    1.0160    3.2446   -2.8596    2.0689    2.9446    2.7574    4.2229  -18.5650   -2.8493
    1.0200    1.8446   -1.8596    1.1689    3.4446    3.6574   32.2230   15.4350   23.1510
    1.0240    5.2446   -1.0596    1.7689    3.6446    2.5574   16.2230   -2.5650    9.1507
    1.0280    4.3446   -1.3596    0.2689    1.2446    2.1574   10.2230   -2.5650   11.1510
    1.0320    4.7446   -0.3596   -0.2311   -1.0554   -0.6426  -13.7770  -10.5650    7.1507
    1.0360    4.6446    3.0404   -0.4311    0.0446   -0.8426   -3.7771   -0.5650   23.1510
    1.0400    3.8446    1.7404   -0.4311    0.1446   -0.2426   -1.7771    3.4350   23.1510
    1.0440    2.9446   -0.1596   -0.6311   -0.8554   -1.1426    6.2229   25.4350   31.1510
    1.0480    3.4446    0.7404   -1.5311    1.1446   -2.6426   -1.7771    5.4350   11.1510
    1.0520    0.9446   -1.0596   -2.9311    1.1446   -2.8426  -11.7770   15.4350   37.1510
    1.0560    0.4446    1.6404   -2.9311    1.3446   -3.1426  -21.7770   11.4350   31.1510
    1.0600   -0.0554    2.9404   -3.7311    2.9446   -2.9426  -31.7770    3.4350    9.1507
    1.0640   -0.7554    3.2404   -3.7311    3.7446   -3.5426  -17.7770   37.4350   33.1510
    1.0680   -1.2554    1.8404   -3.8311    5.3446   -3.3426   -9.7771   49.4350   45.1510
    1.0720   -1.1554    1.9404   -3.7311    3.9446   -4.3426  -19.7770   47.4350   45.1510
    1.0760   -1.4554    2.5404   -2.3311    3.9446   -4.4426  -19.7770   53.4350   67.1510
    1.0800   -2.3554    5.2404   -2.0311    5.2446   -4.2426  -29.7770   51.4350   63.1510
    1.0840   -3.1554    5.7404   -1.0311    3.6446   -4.7426  -33.7770   37.4350   43.1510
    1.0880   -6.2554    3.5404   -3.2311    1.2446   -4.6426  -33.7770   47.4350   55.1510
    1.0920   -1.7554    7.7404   -2.7311    1.7446   -1.9426  -15.7770   63.4350   61.1510
    1.0960   -0.6554    9.6404   -3.5311    1.7446   -3.2426  -31.7770   51.4350   65.1510
    1.1000    0.6446    9.9404   -3.5311    1.9446   -3.6426  -17.7770   57.4350   69.1510
    1.1040    0.9446    8.9404   -5.1311    0.9446   -6.2426  -47.7770   33.4350   43.1510
    1.1080    0.2446    5.3404   -4.8311    3.5446   -4.7426  -31.7770   39.4350   51.1510
    1.1120   -0.3554    8.1404   -4.1311    2.4446   -5.2426  -35.7770   35.4350   39.1510
